int,int,string,int,float,int,int,float,float,float,int,int,int,int,float,float,float,float,float,float,float,float,float,float,float,float,float,float
102,0,"CREATURE\HUMANMALEFARMER\HUMANMALEFARMER.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,102,0.555600,2.083000,0.000000,-0.255377,-0.437861,-0.000814,0.349882,0.434437,2.014777,1.000000,1.000000,0.000000,0.000000,0.000000
103,0,"CREATURE\HUMANMALENOBLE\HUMANMALENOBLE.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,103,0.611200,2.031000,0.871599,-0.360744,-0.664336,-0.002395,0.438486,0.553806,2.046734,1.000000,1.000000,0.000000,0.000000,0.000000
104,0,"CREATURE\HUMANMALEWARRIORHEAVY\HUMANMALEWARRIORHEAVY.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,104,0.611200,2.031000,0.000000,-0.316737,-0.475834,-0.002818,0.402932,0.484231,2.057180,1.000000,1.000000,0.000000,0.000000,0.000000
105,0,"CREATURE\HUMANMALEWARRIORMEDIUM\HUMANMALEWARRIORMEDIUM.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,105,0.611200,2.031000,0.000000,-0.316737,-0.486773,-0.002813,0.402931,0.513672,1.993774,1.000000,1.000000,0.000000,0.000000,0.000000
106,0,"CREATURE\HUMANMALEWIZARD\HUMANMALEWIZARD.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,106,0.509700,2.031000,0.000000,-0.360743,-0.664337,-0.002381,0.438496,0.542030,2.282205,1.000000,1.000000,0.000000,0.000000,0.000000
107,0,"CREATURE\HUMANMALEWARRIORLIGHT\HUMANMALEWARRIORLIGHT.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,107,0.611200,2.031000,0.000000,-0.337104,-0.471952,-0.002563,0.403315,0.484192,1.994458,1.000000,1.000000,0.000000,0.000000,0.000000
108,0,"CREATURE\HUMANMALECASTER\HUMANMALECASTER.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,108,0.611200,2.031000,0.000000,-0.372525,-0.516474,-0.000810,0.431895,0.514724,2.019828,1.000000,1.000000,0.000000,0.000000,0.000000
109,0,"CREATURE\HUMANFEMALECASTER\HUMANFEMALECASTER.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,109,0.416600,1.913000,0.000000,-0.338402,-0.366659,-0.001565,0.240099,0.346871,1.962467,1.000000,1.000000,0.000000,0.000000,0.000000
110,12299,"CREATURE\WATERELEMENTAL\WATERELEMENTAL.M2",1,1.000000,2,4,18.000000,12.000000,1.000000,0,0,0,110,0.611112,2.031280,0.000000,-1.041009,-1.680827,0.366207,1.043886,1.684634,3.043421,0.350000,1.000000,0.000000,0.000000,0.000000
111,4096,"CREATURE\CHICKEN\CHICKEN.M2",0,1.000000,1,5,4.000000,3.000000,1.000000,0,0,0,111,0.611112,2.031280,0.269091,-0.269335,-0.200649,0.000307,0.261495,0.185284,0.441670,1.000000,1.000000,0.000000,0.000000,0.000000
112,0,"CREATURE\ORCMALEWARRIORLIGHT\ORCMALEWARRIORLIGHT.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,112,0.611200,2.031000,0.000000,-0.626689,-0.769626,-0.000164,0.524903,0.730086,2.352855,1.000000,1.000000,0.000000,0.000000,0.000000
113,0,"CREATURE\ORCMALEMERCHANTLIGHT\ORCMALEMERCHANTLIGHT.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,113,0.750000,2.361000,0.000000,-0.626689,-0.769626,-0.000164,0.524904,0.730086,2.273276,1.000000,1.000000,0.000000,0.000000,0.000000
114,4096,"CREATURE\RABBIT\RABBIT.M2",0,1.000000,1,7,4.000000,3.000000,1.000000,0,0,0,114,0.611112,2.031280,0.000000,-0.479176,-0.201773,-0.006353,0.287760,0.194655,0.510683,1.000000,0.500000,0.000000,0.000000,0.000000
115,0,"CREATURE\DWARFMALEWARRIORLIGHT\DWARFMALEWARRIORLIGHT.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,115,0.694400,1.389000,0.823056,-0.423409,-0.614069,-0.006921,0.532601,0.566560,1.558940,1.000000,1.000000,0.000000,0.000000,0.000000
116,0,"CREATURE\TROLL\TROLLJUNGLECASTER.M2",1,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,116,0.611112,2.031280,1.418861,-1.123374,-1.141437,-0.048109,0.477530,0.770787,2.282448,1.000000,1.000000,0.000000,0.000000,0.000000
117,0,"CREATURE\TROLL\TROLLJUNGLEBOSS.M2",1,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,117,0.611200,2.031000,1.418861,-1.123374,-1.141437,-0.048109,0.756848,0.770787,2.557313,1.000000,1.000000,0.000000,0.000000,0.000000
118,0,"CREATURE\TROLL\TROLLWHELP.M2",1,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,118,0.611112,2.031280,1.418861,-1.110465,-0.707755,-0.000014,0.477530,0.758649,2.262716,1.000000,1.000000,0.000000,0.000000,0.000000
119,0,"CREATURE\TROLL\TROLLMELEE.M2",1,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,119,0.611200,2.031000,1.418861,-1.123951,-1.141413,-0.048104,0.477530,0.770781,2.281977,1.000000,1.000000,0.000000,0.000000,0.000000
120,0,"CREATURE\TROLL\TROLLFORESTBOSS.M2",1,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,120,0.611200,2.031000,1.418861,-1.122086,-1.141437,-0.046315,0.756848,0.770787,2.553173,1.000000,1.000000,0.000000,0.000000,0.000000
121,0,"CREATURE\TROLL\TROLLFORESTCASTER.M2",1,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,121,0.611200,2.031000,1.418861,-1.122086,-1.141437,-0.046315,0.515449,0.770787,2.282449,1.000000,1.000000,0.000000,0.000000,0.000000
122,0,"CREATURE\GNOLLCASTER\GNOLLCASTER.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,122,0.611200,2.031000,0.891646,-0.896780,-0.757445,0.000414,0.731812,0.757685,1.851908,1.000000,1.000000,0.000000,0.000000,0.000000
123,0,"CREATURE\GNOLLMELEE\GNOLLMELEE.M2",1,1.000000,0,7,18.000000,12.000000,1.000000,0,0,0,123,0.611112,2.031280,0.891646,-0.777000,-0.700137,0.000479,0.731759,0.764516,1.756200,1.000000,1.000000,0.000000,0.000000,0.000000
124,4096,"CREATURE\DEER\DEER.M2",1,1.000000,3,3,6.000000,4.000000,1.000000,0,0,0,124,0.611200,2.031000,0.000000,-0.470813,-0.257748,-0.003308,1.213048,0.258521,1.677998,1.000000,1.000000,0.000000,0.000000,0.000000
125,0,"CREATURE\HUMANMALEMARSHAL\HUMANMALEMARSHAL.M2",1,1.000000,0,1,18.000000,12.000000,1.000000,0,0,0,125,0.509700,2.031000,0.000000,-0.524196,-0.470910,-0.002551,0.428390,0.517416,2.011116,1.000000,1.000000,0.000000,0.000000,0.000000
126,0,"CREATURE\HUMANMALEGUARD\HUMANMALEGUARD.M2",1,1.000000,0,1,18.000000,12.000000,1.000000,0,0,0,126,0.611112,2.031280,1.166689,-0.524182,-0.470892,-0.002548,0.428390,0.517417,2.227501,1.000000,1.000000,0.000000,0.000000,0.000000
127,0,"CREATURE\HUMANMALEPIRATECAPTAIN\HUMANMALEPIRATECAPTAIN.M2",1,1.000000,0,1,18.000000,12.000000,1.000000,0,0,0,127,0.611200,2.031000,1.036183,-0.240204,-0.497698,-0.000429,0.313023,0.510517,2.056736,1.000000,1.000000,0.000000,0.000000,0.000000
128,0,"CREATURE\HUMANMALEPIRATECREWMAN\HUMANMALEPIRATECREWMAN.M2",1,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,128,0.611112,2.031280,1.166689,-0.250635,-0.453516,-0.000599,0.330271,0.447360,2.012269,1.000000,1.000000,0.000000,0.000000,0.000000
129,0,"CREATURE\HUMANMALEPIRATESWASHBUCKLER\HUMANMALEPIRATESWASHBUCKLER.M2",1,1.000000,0,1,18.000000,12.000000,1.000000,0,0,0,129,0.611112,2.031280,1.166689,-0.252008,-0.462726,-0.001817,0.309355,0.455395,1.995213,1.000000,1.000000,0.000000,0.000000,0.000000
130,0,"CREATURE\DREADLORD\DREADLORD.M2",2,1.000000,3,3,18.000000,12.000000,1.000000,0,0,10,130,0.611200,2.031000,0.000000,-2.898680,-2.365770,-0.182645,1.039702,2.260314,3.467349,1.000000,1.000000,0.000000,0.000000,0.000000
131,0,"CREATURE\GNOME\GNOME.M2",1,1.000000,0,1,18.000000,12.000000,1.000000,0,0,0,131,0.694400,1.250000,0.000000,-0.286203,-0.445213,-0.001502,0.306011,0.419611,0.929975,1.000000,1.000000,0.000000,0.000000,0.000000
132,12296,"CREATURE\CRAB\CRAB.M2",0,1.000000,0,1,4.000000,3.000000,1.000000,0,0,0,132,0.611200,2.031000,0.000000,-0.717807,-0.952885,-0.032214,1.283240,0.952488,0.964783,1.000000,1.000000,0.000000,0.000000,0.000000
133,12297,"CREATURE\THRESHADON\THRESHADON.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,133,0.611112,2.031280,0.000000,-4.715688,-1.839936,-0.717581,3.361149,1.763009,4.616408,1.300000,0.650000,0.000000,0.000000,0.000000
134,4096,"CREATURE\SQUIRREL\SQUIRREL.M2",0,1.000000,1,7,4.000000,3.000000,1.000000,0,0,0,134,0.611112,2.031280,0.000000,-0.441277,-0.149874,-0.016595,0.077387,0.143379,0.371318,1.000000,1.000000,0.000000,0.000000,0.000000
136,16,"CREATURE\GORILLA\GORILLA.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,135,0.611112,2.031280,0.000000,-1.608117,-1.231323,-0.080859,0.919680,1.243990,2.226087,1.000000,1.000000,0.000000,0.000000,0.000000
137,12298,"CREATURE\CROCODILE\CROCODILE.M2",0,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,136,0.611200,2.031000,0.000000,-6.219213,-2.986058,-0.335180,3.331984,3.188107,1.612615,1.000000,1.000000,0.000000,0.000000,0.000000
139,0,"CREATURE\FELHOUND\FELHOUND.M2",0,1.000000,3,5,16.200001,10.800000,1.000000,0,0,0,138,0.694400,2.083000,0.000000,-3.794199,-1.658464,-0.088782,2.062110,0.951092,2.768118,1.000000,1.000000,0.000000,0.000000,0.000000
140,0,"CREATURE\SHEEP\SHEEP.M2",0,1.000000,1,3,18.000000,12.000000,1.000000,0,0,0,139,0.611112,2.031280,0.000000,-0.786180,-0.438844,-0.003739,0.808370,0.407403,1.086830,1.000000,1.000000,0.000000,0.000000,0.000000
141,0,"CREATURE\ENT\ENT.M2",0,1.000000,2,5,18.000000,12.000000,1.000000,0,0,0,140,0.611112,2.031280,0.000000,-1.455462,-1.317726,-0.080353,1.378301,1.277700,3.351689,1.000000,1.000000,0.000000,0.000000,0.000000
142,4115,"CREATURE\FROG\FROG.M2",0,1.000000,3,5,4.000000,3.000000,1.000000,0,0,0,141,0.611112,2.031280,0.000000,-0.256426,-0.258626,-0.011223,0.258274,0.259159,0.292751,0.250000,0.250000,0.000000,0.000000,0.000000
143,4096,"CREATURE\HORSE\HORSE.M2",1,1.000000,0,6,18.000000,12.000000,1.000000,0,0,0,65,0.611112,2.031280,1.991094,-1.516011,-0.424994,-0.020026,1.732964,0.395878,2.585691,1.000000,1.000000,0.000000,0.000000,0.000000
144,3,"CREATURE\BANSHEE\BANSHEE.M2",0,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,142,0.611112,2.031280,0.000000,-1.066561,-1.053778,-0.025107,0.737622,1.550998,3.072733,1.000000,1.000000,0.000000,0.000000,0.000000
145,0,"CREATURE\QUILLBOAR\QUILLBOAR.M2",0,1.000000,0,3,18.000000,12.000000,1.000000,0,0,0,143,0.611112,2.031280,0.667783,-0.808581,-0.695601,-0.010908,0.698853,0.728114,2.106076,1.000000,1.000000,0.000000,0.000000,0.000000
146,0,"CREATURE\WENDIGO\WENDIGO.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,144,0.611112,2.031280,0.000000,-1.242525,-1.697481,-0.036876,1.313717,1.695407,3.553662,1.000000,1.000000,0.000000,0.000000,0.000000
147,4097,"CREATURE\GRYPHON\GRYPHON.M2",2,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,145,0.611200,2.031000,1.567620,-2.541618,-4.041520,0.036023,1.936559,4.030259,5.403696,1.000000,1.000000,0.000000,0.000000,0.000000
149,0,"CREATURE\GOLEMHARVESTSTAGE2\GOLEMHARVESTSTAGE2.M2",0,1.000000,0,1,0.000000,0.000000,0.000000,0,0,0,147,0.611112,2.031280,0.000000,-1.026669,-1.415597,0.000997,0.595842,1.425137,3.007038,1.000000,1.000000,0.000000,0.000000,0.000000
150,0,"CREATURE\TEMPDEATHGUARD\DEATHGUARD.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,148,0.694400,2.083000,0.000000,-0.502933,-0.566322,-0.000469,0.298300,0.359835,1.858261,1.000000,1.000000,0.000000,0.000000,0.000000
151,0,"CREATURE\TEMPSCARLETCRUSADERLIGHT\SCARLETCRUSADERLIGHT.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,149,0.611200,2.031000,0.000000,-0.290052,-0.452572,-0.003472,0.402503,0.455449,1.995164,1.000000,1.000000,0.000000,0.000000,0.000000
152,0,"CREATURE\TEMPSCARLETCRUSADERHEAVY\SCARLETCRUSADERHEAVY.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,150,0.611200,2.031000,0.000000,-0.558294,-0.435082,-0.004824,0.429658,0.552906,2.157449,1.000000,1.000000,0.000000,0.000000,0.000000
155,4096,"CREATURE\COW\COW.M2",1,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,153,0.611112,2.031280,0.000000,-1.235530,-0.567549,-0.003314,1.720104,0.611480,1.829918,1.000000,1.000000,0.000000,0.000000,0.000000
156,0,"CREATURE\FLESHGOLEM\FLESHGOLEM.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,154,0.611112,2.031280,0.000000,-2.029858,-1.832113,-0.155133,1.526018,1.878967,3.393112,1.000000,1.000000,0.000000,0.000000,0.000000
157,0,"CREATURE\QUIRAJBATTLEGUARD\BATTLEGUARD.M2",2,1.000000,1,0,0.000000,0.000000,0.000000,0,0,0,155,0.611112,2.031280,0.000000,-2.254950,-1.787757,0.102808,0.717331,1.763723,4.714993,1.000000,1.000000,0.000000,0.000000,0.000000
158,0,"CREATURE\QUIRAJGLADIATOR\QUIRAJGLADIATOR.M2",1,1.000000,1,0,0.000000,0.000000,0.000000,0,0,0,156,0.611200,2.031000,0.000000,-1.003336,-2.542188,-0.218493,1.600192,1.999590,4.637071,1.000000,1.000000,0.000000,0.000000,0.000000
159,0,"CREATURE\QUIRAJPROPHET\QUIRAJPROPHET.M2",1,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,157,0.611200,2.031000,0.000000,-2.340328,-2.820297,-0.118686,2.411597,2.854492,6.635825,1.000000,1.000000,0.000000,0.000000,0.000000
160,12299,"CREATURE\FIREELEMENTAL\FIREELEMENTAL.M2",1,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,158,0.611112,2.031280,0.000000,-0.943434,-1.544231,0.085343,1.086055,1.475246,2.957127,1.000000,1.000000,0.000000,0.000000,0.000000
161,4096,"CREATURE\PRARIEDOG\PRARIEDOG.M2",1,1.000000,1,7,4.000000,3.000000,1.000000,0,0,0,159,0.611112,2.031280,0.000000,-0.298300,-0.101972,-0.014137,0.060488,0.107209,0.361309,1.000000,1.000000,0.000000,0.000000,0.000000
162,2,"CREATURE\VOIDWALKER\VOIDWALKER.M2",1,1.000000,2,1,18.000000,12.000000,1.000000,0,0,0,162,0.611112,2.031280,0.000000,-1.529279,-1.957601,-0.122811,1.333331,1.475166,3.682653,1.000000,1.000000,0.000000,0.000000,0.000000
163,0,"CREATURE\ORCMALEWARRIORHEAVY\ORCMALEWARRIORHEAVY.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,163,0.750000,2.361000,0.000000,-0.626689,-0.769626,-0.000164,0.524904,0.730086,2.352855,1.000000,1.000000,0.000000,0.000000,0.000000
164,0,"CREATURE\GOBLIN\GOBLIN.M2",1,1.000000,2,0,18.000000,12.000000,1.000000,0,0,0,164,0.611200,2.031000,0.000000,-0.403987,-0.578804,-0.005904,0.318469,0.513541,1.420240,1.000000,1.000000,0.000000,0.000000,0.000000
165,0,"CREATURE\RAT\RAT.M2",1,1.000000,1,5,4.000000,3.000000,1.000000,0,0,0,165,0.611112,2.031280,0.000000,-0.967315,-0.378373,-0.003408,0.370740,0.391319,0.448367,1.000000,1.000000,0.000000,0.000000,0.000000
167,2,"CREATURE\ZOMBIE\ZOMBIEARM.M2",1,1.000000,2,1,18.000000,12.000000,1.000000,0,0,0,166,0.611112,2.031280,1.128875,-0.444989,-0.470738,-0.003042,0.435288,0.376716,1.734065,1.000000,1.000000,0.000000,0.000000,0.000000
168,2,"CREATURE\ZOMBIE\ZOMBIE.M2",1,1.000000,2,1,18.000000,12.000000,1.000000,0,0,0,167,0.611112,2.031280,1.128875,-0.444989,-0.470738,-0.003042,0.435288,0.425269,1.972804,1.000000,1.000000,0.000000,0.000000,0.000000
170,12297,"CREATURE\SNAKE\SNAKE.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,0,0,168,0.611112,2.031280,0.000000,-0.781135,-0.435882,-0.018647,0.994966,0.352847,0.384444,0.750000,0.750000,0.000000,0.000000,0.000000
171,4099,"CREATURE\WOLF\WOLF_GHOST.M2",1,1.000000,0,7,18.000000,12.000000,1.000000,0,0,0,169,0.611200,2.031000,0.000000,-2.256680,-0.634411,0.001694,1.586745,0.665418,1.702781,1.000000,1.000000,0.000000,0.000000,0.000000
172,0,"CREATURE\LOBSTROK\LOBSTROK.M2",2,1.000000,1,5,0.000000,0.000000,1.000000,0,0,0,170,0.611200,2.031000,0.000000,-3.065168,-1.888791,-0.020672,1.516020,1.825168,3.518627,1.000000,1.000000,0.000000,0.000000,0.000000
173,12298,"CREATURE\SEATURTLE\SEATURTLE.M2",1,1.000000,1,6,18.000000,12.000000,1.000000,0,0,0,171,0.611112,2.031280,2.471070,-3.347369,-1.345126,-0.066811,1.217559,1.316197,2.302150,1.000000,1.000000,0.000000,0.000000,0.000000
174,2,"CREATURE\SKELETONMAGE\SKELETONMAGE.M2",1,1.000000,0,1,18.000000,12.000000,1.000000,0,0,0,172,0.611112,2.031280,1.078235,-1.556712,-0.913821,-0.149383,0.484067,0.609750,2.240240,1.000000,1.000000,0.000000,0.000000,0.000000
175,4097,"CREATURE\FAERIEDRAGON\FAERIEDRAGON.M2",1,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,173,0.611112,2.031280,2.918015,-0.952078,-2.309033,0.853465,1.218549,2.316140,3.665983,1.000000,1.000000,0.000000,0.000000,0.000000
176,0,"CREATURE\GOBLIN\GOBLINSHREDDER.M2",1,1.000000,3,1,18.000000,12.000000,1.000000,0,0,0,174,0.611112,2.031280,0.000000,-1.365351,-2.983521,-0.159598,3.527668,2.685005,4.677749,0.500000,1.000000,0.000000,0.000000,0.000000
177,4099,"CREATURE\FAERIEDRAGON\FAERIEDRAGON_GHOST.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,4150,0.611112,2.031280,0.000000,-0.952078,-2.309032,0.853465,1.218549,2.316141,3.665983,1.000000,1.000000,0.000000,0.000000,0.000000
178,0,"CREATURE\COCKROACH\COCKROACH.M2",0,1.000000,3,1,4.000000,3.000000,0.200000,0,0,0,176,0.611112,2.031280,0.000000,-0.300567,-0.373067,-0.082147,0.618267,0.479913,0.300017,1.000000,1.000000,0.000000,0.000000,0.000000
180,0,"CREATURE\BEAR\BEAR.M2",1,1.000000,1,1,18.000000,12.000000,1.000000,0,2,12,83,0.611200,2.031000,0.000000,-1.657582,-0.925305,-0.058710,1.685014,0.867246,1.845206,1.000000,1.000000,0.000000,0.000000,0.000000
181,12291,"CREATURE\SPELLS\STASISTOTEM.M2",1,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,177,0.793628,2.083330,0.000000,-1.838925,-1.836389,-0.202910,1.838170,1.840706,2.828639,1.000000,1.000000,0.000000,0.000000,0.000000
182,2052,"CHARACTER\GNOME\MALE\GNOMEMALE.M2",1,1.000000,1,1,12.000000,10.000000,1.000000,0,0,0,294,0.694445,1.055560,0.410099,-0.461010,-0.391213,-0.005307,0.315270,0.401384,1.302371,1.000000,1.000000,0.000000,0.000000,0.000000
183,2052,"CHARACTER\GNOME\FEMALE\GNOMEFEMALE.M2",1,1.000000,1,1,12.000000,10.000000,1.000000,0,0,0,295,0.611112,1.100200,0.385456,-0.459197,-0.317554,-0.006765,0.176993,0.314372,1.149459,1.000000,1.000000,0.000000,0.000000,0.000000
185,2052,"CHARACTER\TROLL\MALE\TROLLMALE.M2",1,1.000000,1,1,12.000000,10.000000,1.000000,0,0,0,296,0.611112,2.031280,1.504250,-1.278793,-1.137480,0.005525,0.958806,0.974543,2.632288,1.000000,1.000000,0.000000,0.000000,0.000000
186,2052,"CHARACTER\TROLL\FEMALE\TROLLFEMALE.M2",1,1.000000,1,1,12.000000,10.000000,1.000000,0,0,0,297,0.612984,2.427410,1.337805,-0.720965,-0.572887,0.001823,0.282429,0.439682,2.675276,1.000000,1.000000,0.000000,0.000000,0.000000
187,12296,"CREATURE\ANCIENTOFLORE\ANCIENTOFLORE.M2",4,1.000000,0,1,18.000000,12.000000,1.000000,0,2,11,178,0.611112,2.031280,0.000000,-2.582350,-3.953994,0.010692,3.766291,3.819360,9.135679,1.000000,1.000000,0.000000,0.000000,0.000000
188,4096,"CREATURE\ANCIENTOFWAR\ANCIENTOFWAR.M2",4,1.000000,3,5,180.000000,120.000000,10.000000,0,2,11,179,0.611112,2.031280,0.000000,-2.582348,-3.738650,0.010689,4.744156,3.589598,9.485638,1.000000,1.000000,0.000000,0.000000,0.000000
190,12291,"CREATURE\SPELLS\SERPENT_TOTEM.M2",1,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,180,0.793628,2.875720,0.000000,-1.970436,-1.924090,-0.202910,1.995676,2.042022,3.585268,1.000000,1.000000,0.000000,0.000000,0.000000
191,4096,"CREATURE\THUNDERLIZARD\THUNDERLIZARD.M2",2,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,181,0.611200,2.031000,0.000000,-8.751142,-3.728621,-0.020517,3.668304,3.231867,6.064038,1.000000,1.000000,0.000000,0.000000,0.000000
192,4096,"CREATURE\HYENA\HYENA.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,182,0.611112,2.031280,0.000000,-1.591860,-0.571740,0.000812,1.584279,0.602746,1.832312,1.000000,1.000000,0.000000,0.000000,0.000000
193,12297,"CREATURE\SHARK\SHARK.M2",1,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,183,0.611112,2.031280,1.447053,-3.278768,-3.390631,-0.103239,3.033747,3.585320,2.658562,1.000000,1.000000,0.000000,0.000000,0.000000
194,4096,"CREATURE\STAG\STAG.M2",1,1.000000,1,6,18.000000,12.000000,1.000000,0,0,0,184,0.611112,2.031280,1.988437,-1.302970,-0.960686,-0.007782,1.847195,0.915753,3.522150,1.000000,1.000000,0.000000,0.000000,0.000000
195,0,"CREATURE\MOUNTEDKNIGHT\MOUNTEDKNIGHT.M2",1,1.000000,1,6,18.000000,12.000000,1.000000,0,0,10,185,0.611200,2.031000,1.078499,-1.398751,-0.657681,-0.001697,1.975419,0.618670,3.313895,1.000000,1.000000,0.000000,0.000000,0.000000
197,12288,"CREATURE\GAZELLE\GAZELLE.M2",1,1.000000,1,3,18.000000,12.000000,1.000000,0,0,0,186,0.611112,2.031280,0.000000,-0.990670,-0.275658,-0.003180,1.334731,0.295323,3.272486,1.000000,1.000000,0.000000,0.000000,0.000000
198,12288,"CREATURE\GIRAFFE\GIRAFFE.M2",1,1.000000,1,3,0.000000,0.000000,0.000000,0,0,0,187,0.611112,2.031280,0.000000,-1.332436,-0.583711,-0.001830,2.510658,0.579682,6.110201,1.000000,1.000000,0.000000,0.000000,0.000000
199,12291,"CREATURE\SPELLS\MONSTERLURE01.M2",1,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,188,0.279800,1.100000,0.000000,-0.144385,-0.913780,-0.000279,0.136494,0.487550,1.305435,1.000000,1.000000,0.000000,0.000000,0.000000
201,4096,"CREATURE\FELBAT\FELBAT.M2",1,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,189,0.611112,2.031280,1.193892,-2.190624,-5.226898,0.859526,3.175914,5.238842,7.615809,1.000000,1.000000,0.000000,0.000000,0.000000
202,12291,"CREATURE\SPELLS\HEALINGTOTEM.M2",1,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,190,0.793628,2.083330,0.000000,-1.187258,-1.140912,-0.202910,1.212498,1.258844,2.460429,1.000000,1.000000,0.000000,0.000000,0.000000
203,4096,"CREATURE\DRAGON\NORTHRENDDRAGON.M2",4,1.000000,1,5,30.000000,20.000000,3.000000,0,2,12,191,0.611112,2.031280,8.139030,-20.141609,-9.659353,-0.580818,9.742860,9.589688,13.899612,1.000000,1.000000,0.000000,0.000000,0.000000
204,2,"CREATURE\TITANMALE\TITANMALE_GHOST.M2",1,1.000000,0,4,18.000000,12.000000,1.000000,0,0,0,192,0.611200,2.031000,4.309965,-1.816336,-3.114526,-0.003742,1.748155,2.622030,7.391968,1.000000,1.000000,0.000000,0.000000,0.000000
205,0,"CREATURE\MOUNTAINGIANT\MOUNTAINGIANT.M2",3,1.000000,3,1,18.000000,12.000000,1.000000,0,2,11,193,0.611112,2.031280,0.000000,-2.270789,-4.097404,-0.018221,2.465889,3.937451,7.700230,1.000000,0.750000,0.000000,0.000000,0.000000
206,0,"CREATURE\SEAGIANT\SEAGIANT.M2",1,1.000000,1,4,18.000000,12.000000,1.000000,0,2,12,35,0.611200,2.031000,5.148509,-2.380527,-4.277986,-0.150071,1.688339,4.446599,7.892841,1.000000,1.000000,0.000000,0.000000,0.000000
207,4115,"CREATURE\WISP\WISP.M2",1,1.000000,0,0,18.000000,12.000000,1.000000,0,0,0,194,0.611112,2.031280,0.000000,-0.776961,-1.169492,0.625522,1.444745,1.186808,2.982899,1.000000,1.000000,0.000000,0.000000,0.000000
209,4097,"CREATURE\HIPPOGRYPH\HIPPOGRYPH.M2",1,1.000000,1,0,18.000000,12.000000,1.000000,0,0,0,90,0.611200,2.031000,1.656586,-2.877178,-3.743629,0.039645,2.177575,3.763380,5.156446,1.000000,1.000000,0.000000,0.000000,0.000000
210,4096,"CREATURE\LION\LION.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,196,0.611112,2.031280,1.241372,-2.615424,-0.779157,-0.098847,1.027964,0.552042,1.438516,1.000000,1.000000,0.000000,0.000000,0.000000
212,4096,"CREATURE\UNICORN\UNICORN.M2",1,1.000000,1,6,18.000000,12.000000,1.000000,0,0,0,197,0.944800,2.778000,0.000000,-1.354468,-0.468764,-0.001343,2.447687,0.418130,2.707861,1.000000,1.000000,0.000000,0.000000,0.000000
213,4112,"CREATURE\DRUIDBEAR\DRUIDBEAR.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,3022,0.611112,2.031280,1.761474,-1.533103,-1.070023,-0.072042,1.681489,1.041763,1.859402,1.000000,1.000000,0.000000,0.000000,0.000000
