int,int,int,int,float,int,int,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,float,float,int
170,0,0,246,0.000000,0,11,31,2,0,0,"Lordamere Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
172,0,130,247,2.000015,0,11,0,2,0,18,"Fenris Isle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
173,0,85,620,2.000015,0,11,0,2,0,0,"Faol's Rest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
186,1,141,622,2.750015,0,11,0,11,0,5,"Dolanaar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
187,1,141,248,2.000015,0,11,48,76,63,7,"Darnassus UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
188,1,141,561,2.750000,0,11,0,11,0,0,"Shadowglen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
189,0,1,249,2.000015,0,11,0,8,0,5,"Steelgrill's Depot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
190,0,28,250,2.000015,0,11,0,0,0,56,"Hearthglen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
192,0,28,251,2.000015,0,11,0,0,0,55,"Northridge Lumber Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
193,0,28,252,2.000015,0,11,0,15,0,55,"Ruins of Andorhal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
195,0,28,253,2.000015,0,11,0,0,0,0,"School of Necromancy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
196,0,28,578,2.000015,0,11,0,15,0,0,"Uther's Tomb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
197,0,28,254,2.000015,0,11,0,0,0,50,"Sorrow Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
198,0,28,255,2.000015,0,11,0,0,0,55,"The Weeping Cave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
199,0,28,256,2.000015,0,11,0,10,0,50,"Felstone Field",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
200,0,28,257,2.000015,0,11,0,10,0,54,"Dalson's Tears",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
201,0,28,258,2.000015,0,11,0,10,0,57,"Gahrron's Withering",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
202,0,28,259,2.000015,0,11,0,10,0,46,"The Writhing Haunt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
203,0,28,260,2.000015,0,11,37,193,0,0,"Mardenholde Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
204,0,130,261,2.000015,0,11,0,191,301,15,"Pyrewood Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
205,0,11,262,2.000015,0,11,0,191,0,28,"Dun Modr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
206,574,0,263,0.000000,0,11,429,0,0,0,"Utgarde Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.700000,0
207,36,0,264,0.000000,0,11,0,9,0,0,"The Great Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
208,36,0,265,0.000000,76,11,34,0,0,0,"Unused Ironcladcove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
209,33,0,266,0.000000,0,11,28,2,0,16,"Shadowfang Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.000000,0
210,571,0,267,0.000000,0,11,466,421,543,80,"Icecrown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.750000,0
211,0,1,268,2.000015,0,11,0,8,0,7,"Iceflow Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
212,0,1,269,2.000015,0,11,0,8,0,8,"Helm's Bed Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
213,0,130,270,2.000015,0,11,0,2,324,13,"Deep Elem Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
214,0,0,271,0.000000,0,11,0,9,0,0,"The Great Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
215,1,0,272,0.000000,0,11,30,9,0,0,"Mulgore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,4,0,0,0,0,-500.000000,0.300000,0
219,0,40,273,2.000015,0,11,0,9,0,15,"Alexston Farmstead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
220,1,215,562,2.500000,0,11,0,9,0,0,"Red Cloud Mesa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
221,1,215,274,2.250000,0,11,0,9,0,0,"Camp Narache",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
222,1,215,275,2.750015,0,11,0,226,0,5,"Bloodhoof Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
223,1,215,276,2.000015,0,11,0,9,0,0,"Stonebull Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
224,1,215,277,2.000015,0,11,0,9,0,7,"Ravaged Caravan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
225,1,215,278,2.000015,0,11,0,9,0,9,"Red Rocks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
226,0,130,551,2.000015,0,11,0,0,0,11,"The Skittering Dark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
227,0,130,279,2.000015,0,11,0,2,0,11,"Valgan's Field",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
228,0,130,280,2.750015,0,11,0,15,0,10,"The Sepulcher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
229,0,130,281,2.000015,0,11,0,0,161,12,"Olsen's Farthing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
230,0,130,282,2.000015,0,11,0,0,0,18,"The Greymane Wall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
231,0,130,283,2.000015,0,11,0,191,0,20,"Beren's Peril",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
232,0,130,284,2.000015,0,11,0,2,0,0,"The Dawning Isles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
233,0,130,285,2.000015,0,11,0,191,301,15,"Ambermill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
235,0,130,608,2.000015,0,11,0,219,0,0,"Fenris Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
236,0,130,286,2.000015,0,11,28,2,0,16,"Shadowfang Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
237,0,130,287,2.000015,0,11,0,2,0,16,"The Decrepit Ferry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
238,0,130,587,2.000015,0,11,0,2,0,0,"Malden's Orchard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
239,0,130,588,2.000015,0,11,0,2,0,11,"The Ivar Patch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
240,0,130,288,2.000015,0,11,0,2,0,12,"The Dead Field",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
241,0,10,289,2.000015,0,11,0,2,0,26,"The Rotting Orchard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
242,0,10,290,2.000015,0,11,0,2,0,28,"Brightwood Grove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
243,0,10,291,2.000015,0,11,0,2,0,0,"Forlorn Rowe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
244,0,10,292,2.000015,0,11,0,2,0,0,"The Whipple Estate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
245,0,10,563,2.000015,0,11,0,2,0,25,"The Yorgen Farmstead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
246,0,51,293,2.000015,0,11,0,10,0,48,"The Cauldron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
247,0,51,294,2.000015,0,11,0,0,0,45,"Grimesilt Dig Site",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
249,0,46,1,2.000015,0,11,0,10,0,50,"Dreadmaul Rock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
250,0,46,579,2.000015,0,11,0,0,0,54,"Ruins of Thaurissan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
251,0,46,2,2.000015,0,11,0,0,0,0,"Flame Crest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
252,0,46,3,2.000015,0,11,0,0,301,57,"Blackrock Stronghold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
253,0,46,4,2.000015,0,11,0,0,0,56,"The Pillar of Ash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
254,0,46,630,2.000015,0,11,0,10,0,55,"Blackrock Mountain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
255,0,46,5,2.000015,0,11,0,10,0,59,"Altar of Storms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
256,1,141,6,2.000000,0,11,0,11,0,0,"Aldrassil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
257,1,141,7,2.000000,0,11,0,11,0,0,"Shadowthread Cave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
258,1,141,8,2.000015,0,11,0,11,0,0,"Fel Rock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
259,1,141,9,2.000015,0,11,0,11,0,5,"Lake Al'Ameth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
260,1,141,10,2.000015,0,11,0,11,0,6,"Starbreeze Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
261,1,141,11,2.000015,0,11,0,0,0,8,"Gnarlpine Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
262,1,141,12,2.000015,0,11,0,11,0,0,"Ban'ethil Barrow Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
263,1,141,13,2.000015,0,11,0,0,0,0,"The Cleft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
264,1,141,14,2.000015,0,11,0,11,0,9,"The Oracle Glade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
265,1,141,15,2.000015,0,11,0,0,0,11,"Wellspring River",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
266,1,141,16,2.000015,0,11,0,0,0,9,"Wellspring Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
267,0,0,17,0.000000,0,11,31,1,0,0,"Hillsbrad Foothills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.300000,0
268,37,0,580,0.000000,0,11,42,0,0,0,"Azshara Crater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
269,0,0,18,0.000000,0,11,31,0,0,18,"Dun Algaz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
271,0,267,615,2.500015,0,11,0,1,0,22,"Southshore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
272,0,267,19,2.500015,0,11,0,182,0,20,"Tarren Mill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
275,0,267,20,2.000015,0,11,0,191,302,21,"Durnholde Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
276,0,0,564,0.000000,0,11,31,0,0,0,"UNUSED Stonewrought Pass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
277,0,36,21,2.000015,0,11,0,1,0,0,"The Foothill Caverns",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
278,0,36,22,2.000015,0,11,0,1,301,32,"Lordamere Internment Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
279,0,36,23,2.000015,0,11,0,0,81,30,"Dalaran Crater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
280,0,36,24,2.000015,0,11,37,10,301,34,"Strahnbrad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
281,0,36,25,2.000015,0,11,37,10,301,36,"Ruins of Alterac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
282,0,36,26,2.000015,0,11,37,10,0,35,"Crushridge Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
283,0,36,27,2.000015,0,11,37,10,0,35,"Slaughter Hollow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
284,0,36,28,2.000015,0,11,0,1,0,27,"The Uplands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
285,0,267,29,2.000015,0,11,0,2,0,21,"Southpoint Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
286,0,267,30,2.000015,0,11,0,1,0,22,"Hillsbrad Fields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
287,0,267,31,2.000015,0,11,0,1,0,0,"Hillsbrad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
288,0,267,32,2.000015,0,11,0,0,301,27,"Azurelode Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
289,0,267,33,2.000015,0,11,0,1,0,26,"Nethander Stead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
290,0,267,34,2.000015,0,11,0,1,0,30,"Dun Garok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
293,0,0,35,0.000000,0,11,31,1,0,30,"Thoradin's Wall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
294,0,267,36,2.000015,0,11,0,1,0,30,"Eastern Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
295,0,267,616,2.000015,0,11,0,1,0,30,"Western Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
296,0,0,37,0.000000,0,11,24,0,122,0,"South Seas UNUSED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
297,0,33,38,2.000015,0,11,0,0,0,50,"Jaguero Isle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
298,0,11,39,2.000015,0,11,0,3,0,0,"Baradin Bay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
299,0,11,40,2.000015,0,11,0,0,0,0,"Menethil Bay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
300,0,8,41,2.000015,0,11,0,0,0,41,"Misty Reed Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
301,0,33,42,2.000015,0,11,0,3,0,0,"The Savage Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
302,0,33,565,2.000015,0,11,0,0,0,0,"The Crystal Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
303,0,33,43,2.000015,0,11,0,0,0,0,"Shell Beach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
305,0,130,44,2.000015,0,11,0,0,0,0,"North Tide's Run",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
306,0,130,45,2.000015,0,11,0,0,0,0,"South Tide's Run",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
307,0,47,46,2.000015,0,11,0,1,0,48,"The Overlook Cliffs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
308,0,0,631,0.000000,0,11,0,1,0,0,"The Forbidding Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
309,0,11,47,2.000015,0,11,0,0,0,24,"Ironbeard's Tomb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
310,0,33,48,2.000015,0,11,0,0,0,41,"Crystalvein Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
311,0,33,589,2.000015,0,11,0,0,0,44,"Ruins of Aboraz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
312,0,33,49,2.000015,0,11,0,0,0,0,"Janeiro's Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
313,0,45,632,2.000015,0,11,0,0,302,31,"Northfold Manor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
314,0,45,50,2.500015,0,11,0,0,301,33,"Go'Shek Farm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
315,0,45,590,2.000015,0,11,0,0,301,31,"Dabyrie's Farmstead",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
316,0,45,51,2.000015,0,11,31,0,0,35,"Boulderfist Hall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
317,0,45,609,2.000015,0,11,0,3,0,33,"Witherbark Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
318,0,45,52,2.000015,0,11,0,0,0,36,"Drywhisker Gorge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
320,0,45,53,2.500015,0,11,0,0,123,30,"Refuge Pointe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
321,0,45,54,2.500015,0,11,0,14,0,30,"Hammerfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
322,0,45,581,2.000015,0,11,0,8,0,0,"Blackwater Shipwrecks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
323,0,45,55,2.000015,0,11,0,0,0,0,"O'Breen's Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
324,0,45,56,2.500015,0,11,0,186,182,36,"Stromgarde Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
325,0,45,57,2.000015,0,11,0,0,0,0,"The Tower of Arathor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
326,0,45,58,2.000015,0,11,0,0,0,0,"The Sanctum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
327,0,45,59,2.000015,0,11,0,3,0,40,"Faldir's Cove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
328,0,45,566,2.000015,0,11,0,192,0,0,"The Drowned Reef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
330,0,0,60,0.000000,0,11,44,3,0,0,"Thandol Span",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
331,1,0,61,0.000000,0,11,48,11,0,0,"Ashenvale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.400000,0
332,1,0,62,0.000000,0,11,0,9,0,0,"The Great Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
333,0,45,63,2.000015,0,11,0,0,0,38,"Circle of East Binding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
334,0,45,64,2.000015,0,11,0,0,0,38,"Circle of West Binding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
335,0,45,65,2.000015,0,11,0,0,0,38,"Circle of Inner Binding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
336,0,45,66,2.000015,0,11,0,0,0,38,"Circle of Outer Binding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
337,0,3,67,2.000015,0,11,25,7,0,36,"Apocryphan's Rest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
338,0,3,633,2.000015,0,11,25,7,0,39,"Angor Fortress",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
339,0,3,634,2.000015,0,11,25,0,0,45,"Lethlor Ravine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
340,0,3,68,2.500015,0,11,25,0,0,38,"Kargath",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
341,0,3,69,2.000015,0,11,25,0,0,36,"Camp Kosh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
342,0,3,70,2.000015,0,11,25,0,0,39,"Camp Boff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
343,0,3,71,2.000015,0,11,25,0,0,0,"Camp Wurg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
344,0,3,72,2.000015,0,11,25,0,0,43,"Camp Cagg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
345,0,3,73,2.000015,0,11,25,7,0,39,"Agmond's End",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
346,0,3,74,2.000015,0,11,25,0,0,36,"Hammertoe's Digsite",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
347,0,3,75,2.000015,0,11,25,0,0,43,"Dustbelch Grotto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
348,0,47,76,2.500015,0,11,0,1,0,41,"Aerie Peak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
