int,string,int,int,int,int,int,int,int,int,int,int,float,float,float,float,float,float,int
237,"World\Generic\Human\Passive Doodads\Bottles\BottleSmoke.mdx",0,0,0,0,0,0,0,0,0,0,-0.239626,-0.258135,-0.000500,0.212192,0.199202,0.862324,0
238,"World\Generic\Human\Passive Doodads\Bottles\GreenBottle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.080650,-0.539194,-0.016173,0.070838,-0.044843,0.343334,0
239,"World\Generic\Human\Passive Doodads\Buckets\bucket.mdx",0,0,0,0,0,0,0,0,0,0,-0.481354,-0.539264,-0.067733,0.475833,0.533199,0.841806,0
240,"World\Generic\Human\Passive Doodads\Candelabras\GeneralCandelabra01.mdx",0,0,0,0,0,0,0,0,0,0,-0.212890,-0.336569,0.003702,0.205338,0.337778,1.390459,0
241,"World\Generic\Human\Passive Doodads\Cups\MetalCup03.mdx",0,0,0,0,0,0,0,0,0,0,-0.172105,-0.184475,0.000197,0.149406,0.153582,1.114047,0
242,"World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishDeadBlue.mdx",0,0,0,0,0,0,0,0,0,0,-0.137164,-0.342778,-0.014372,0.172963,0.339140,0.167927,0
243,"World\Goober\G_bombwagon.mdx",0,1399,0,0,1399,0,0,0,0,0,-2.471095,-2.283444,-0.103154,2.436113,1.905016,3.926776,0
244,"World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation02.mdx",0,0,0,0,0,0,0,0,0,0,-0.287352,-0.581625,-0.232048,0.662834,0.530588,1.022438,0
245,"World\Goober\G_Cannon01.mdx",0,0,0,0,0,0,1400,0,0,0,-4.724608,-2.236084,-0.008010,5.477932,2.233825,4.126441,0
246,"World\Generic\Human\Passive Doodads\Books\BookLarge03.mdx",0,0,0,0,0,0,0,0,0,0,-0.059172,-0.168265,0.000167,0.058957,0.218579,1.649410,0
247,"World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune02.mdx",0,0,0,0,0,0,0,0,0,0,-1.319021,-1.931418,-0.100238,0.836104,1.421832,4.455389,0
248,"World\Lordaeron\Arathi\PassiveDoodads\Rocks\ArathiRock01.mdx",0,0,0,0,0,0,0,0,0,0,-0.873899,-2.103373,-0.705576,1.087483,1.850204,6.399526,0
249,"World\Generic\NightElf\Passive Doodads\Ruins\NightElfRuins03.mdx",0,0,0,0,0,0,0,0,0,0,-1.223193,-0.974113,0.000000,0.971777,0.913022,1.903259,0
250,"World\Generic\PassiveDoodads\ParticleEmitters\DruidWisp01.mdx",0,0,0,0,0,0,0,0,0,0,-4.166667,-4.166667,-0.532940,4.166667,4.166667,21.585495,0
251,"World\Azeroth\Elwynn\PassiveDoodads\Haystacks\haystack01.mdx",0,0,0,0,0,0,0,0,0,0,-0.377489,-0.723556,0.000000,0.361372,0.718575,0.701458,0
252,"World\Generic\Dwarf\Passive Doodads\TavernStuff\GrainSacs02.mdx",0,0,0,0,0,0,0,0,0,0,-0.500943,-0.530987,-0.034535,1.042519,0.923063,1.056788,0
253,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnFlower02.mdx",0,0,0,0,0,0,0,0,0,0,-0.558435,-0.419731,-0.049090,0.325830,0.466778,0.856388,0
254,"World\Generic\Human\Passive Doodads\Books\BookMediumOpen01.mdx",0,0,0,0,0,0,0,0,0,0,-0.301395,-0.446590,0.000340,0.341079,0.455957,0.129497,0
255,"World\Goober\G_Book01.mdx",0,0,0,0,1401,0,1401,0,0,0,-0.302832,-0.224365,-0.000393,0.301016,0.223320,0.128939,0
256,"World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery01.mdx",0,0,0,0,0,0,0,0,0,0,-0.454445,-0.651321,-0.055658,0.480427,0.685519,2.610672,0
257,"World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery02.mdx",0,0,0,0,0,0,0,0,0,0,-0.316703,-0.406375,-0.052788,0.342685,0.448608,1.908707,0
258,"World\Generic\Orc\Passive Doodads\Jars\JarOrc06.mdx",0,0,0,0,0,0,0,0,0,0,-0.249397,-0.293447,0.000000,0.248555,0.281536,0.676136,0
259,"World\SkillActivated\Containers\TreasureChest01.mdx",0,1277,0,1278,0,0,0,0,0,0,-0.656497,-0.851014,-0.002843,0.652682,0.850006,1.314999,0
260,"World\Generic\PassiveDoodads\ParticleEmitters\OrangeGroundFog.mdx",0,0,0,0,0,0,0,0,0,0,-9.019885,-11.080846,-3.304257,9.000260,8.973819,-1.714445,0
261,"World\Generic\ActiveDoodads\Clam\GiantClamActive.mdx",0,6454,0,0,0,0,0,0,0,0,-0.922854,-1.255583,-0.201875,1.198285,1.347704,1.302258,0
263,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueShort.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044,-0.976453,-0.000244,0.992909,0.985502,1.570354,0
264,"World\Generic\PassiveDoodads\ParticleEmitters\AuraRed.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044,-0.976453,-0.000478,0.992910,0.985502,3.076638,0
265,"World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044,-0.976453,-0.001055,0.992909,0.985502,6.787457,0
266,"World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowVeryTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.855378,-0.928754,-0.001856,0.879245,0.937802,11.945926,0
267,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnSeaWeed01\ElwynnSeaWeed01.mdx",0,0,0,0,0,0,0,0,0,0,-1.429903,-1.110762,-0.051292,1.373897,1.283431,4.565385,0
268,"World\SkillActivated\TradeskillNodes\Bush_Magebloom01.mdx",0,0,0,0,0,0,0,0,0,0,-2.640496,-2.300699,-0.969425,2.680074,2.607031,3.532694,0
269,"World\SkillActivated\TradeskillNodes\Bush_Peacebloom01.mdx",0,0,0,0,0,0,0,0,0,0,-0.953110,-0.954267,-0.666468,1.491570,1.374831,2.306164,0
270,"World\SkillActivated\TradeskillNodes\Bush_Silverleaf01.mdx",0,0,0,0,0,0,0,0,0,0,-2.137738,-2.174000,-0.783039,2.287868,2.254932,3.574819,0
271,"World\SkillActivated\TradeskillNodes\Bush_Thornroot01.mdx",0,0,0,0,0,0,0,0,0,0,-1.365065,-2.494244,-1.226202,2.851829,1.877983,3.271201,0
272,"World\SkillActivated\TradeskillNodes\Bush_Swiftthistle01.mdx",0,0,0,0,0,0,0,0,0,0,-1.830097,-1.806576,-0.667262,1.830097,1.806576,2.167331,0
273,"World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.233692,-0.556316,-0.090814,0.652857,0.559759,1.354219,0
274,"World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_02.mdx",0,0,0,0,0,0,0,0,0,0,0.301628,0.035143,-0.048487,0.719181,0.480250,0.669669,0
275,"World\Generic\PassiveDoodads\Crate01\Crate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.547081,-0.740781,0.001517,0.549950,0.740956,0.773372,0
276,"World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg01.mdx",0,0,0,0,0,0,0,0,0,0,-0.713347,-2.002560,-0.032301,0.687422,0.865858,1.391270,0
277,"World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg02.mdx",0,0,0,0,0,0,0,0,0,0,-0.934728,-0.988792,-0.043926,0.437192,0.448244,1.332680,0
278,"World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladebonesHumanDark.mdx",0,0,0,0,0,0,0,0,0,0,-0.572411,-0.431421,-0.015951,0.739593,0.410366,0.372075,0
279,"World\Azeroth\Westfall\PassiveDoodads\Barrel\WestFallBarrel01.mdx",0,0,0,0,0,0,0,0,0,0,-0.430319,-0.467806,0.000000,0.428833,0.524257,0.992064,0
280,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush01.mdx",0,0,0,0,0,0,0,0,0,0,-2.120890,-7.141010,-0.563103,2.722970,5.156380,4.517310,0
281,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush05.mdx",0,0,0,0,0,0,0,0,0,0,-2.217550,-5.001860,-0.376336,2.189310,5.599170,3.064940,0
282,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush09.mdx",0,0,0,0,0,0,0,0,0,0,-2.866702,-2.829859,-0.434505,2.866702,2.829859,4.222479,0
283,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush08.mdx",0,0,0,0,0,0,0,0,0,0,-0.887611,-1.349570,-0.160279,1.460000,0.850719,2.209110,0
284,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush07.mdx",0,0,0,0,0,0,0,0,0,0,-2.332970,-3.176860,-0.274081,2.436880,2.511330,3.551440,0
285,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.400577,-0.595919,0.000000,0.399647,0.594496,0.634888,0
286,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate02.mdx",0,0,0,0,0,0,0,0,0,0,-0.263685,-0.449461,0.000000,0.258775,0.449964,0.687796,0
287,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate03.mdx",0,0,0,0,0,0,0,0,0,0,-0.393532,-0.594851,0.000000,0.393465,0.588951,0.621661,0
288,"World\Generic\PassiveDoodads\Furniture\Containers\Barrel02.mdx",0,0,0,0,0,0,0,0,0,0,-0.430319,-0.467806,-0.000109,0.428833,0.524257,0.992064,0
289,"World\Generic\Human\Passive Doodads\firewood\FirewoodPile03.mdx",0,0,0,0,0,0,0,0,0,0,-0.629019,-1.082211,-0.005112,0.987370,0.566974,0.883677,0
290,"World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar01\GemMineCar01.mdx",0,0,0,0,0,0,11743,0,0,0,-1.023755,-0.748014,-0.277331,1.026245,1.065536,2.173484,0
291,"World\Azeroth\Elwynn\PassiveDoodads\MineCart\ElwynnMineCart.mdx",0,0,0,0,0,0,0,0,0,0,-4.621312,-3.668358,-0.501080,3.078100,2.182072,2.822724,0
292,"World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar02\GemMineCar02.mdx",0,0,0,0,0,0,0,0,0,0,-1.023755,-0.766923,-0.289007,1.026245,1.065536,2.173484,0
293,"World\Generic\Troll\Passive Doodads\TrollSkullpile\TrollSkullPile.mdx",0,0,0,0,0,0,0,0,0,0,-0.779186,-0.789745,-0.088216,0.728563,0.794074,1.031058,0
294,"World\Generic\PassiveDoodads\Gallows\Gallows01.mdx",0,0,0,0,0,0,0,0,0,0,-3.644165,-6.287548,-0.338058,4.052681,9.445357,6.537942,0
295,"World\Goober\G_LeverMetal.mdx",0,4816,0,4816,0,0,4816,0,0,0,-0.251312,-0.142459,-0.001187,0.584569,0.158496,1.171748,0
296,"World\Generic\Tauren\Passive Doodads\TaurenWaterPump\WaterPump.mdx",0,0,3252,0,0,0,0,0,0,0,-6.650767,-5.210239,-0.688911,5.202410,6.475721,17.281336,0
297,"World\Azeroth\Elwynn\PassiveDoodads\Jars\Jar01.mdx",0,0,0,0,0,0,0,0,0,0,-0.220198,-0.253933,0.000000,0.219629,0.253935,0.708081,0
298,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044,-0.976453,-0.001055,0.992909,0.985502,6.787457,0
299,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnRock1\ElwynnRock1.mdx",0,0,0,0,0,0,0,0,0,0,-0.209728,-0.209026,0.000000,0.211348,0.214239,0.147769,0
300,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodCatails01\DuskwoodCatails01.mdx",0,0,0,0,0,0,0,0,0,0,-0.365290,-0.501956,-0.016207,0.614428,0.534309,1.491654,0
301,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush01\DuskwoodThornBush01.mdx",0,0,0,0,0,0,0,0,0,0,-0.676458,-0.758658,-0.021736,0.759844,0.780231,0.952617,0
302,"World\Generic\PassiveDoodads\PlainRune\PlainRune.mdx",0,0,0,0,0,0,0,0,0,0,-5.102673,-5.985953,-3.012691,5.060145,5.993897,13.010174,0
303,"World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer02.mdx",0,0,0,0,0,0,0,0,0,0,-0.118663,1.001587,5.486001,0.133770,4.055556,6.525565,0
304,"World\SkillActivated\TradeskillEnablers\Engineering_Autolathe_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.847233,-1.273354,-0.070898,1.757967,1.460580,5.222499,0
305,"World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_03.mdx",0,0,0,0,0,0,0,0,0,0,-2.676028,-1.684117,0.000000,2.162075,5.829827,6.007133,0
307,"World\Generic\Orc\Passive Doodads\FirePits\LargeFirePit01.mdx",0,0,3244,0,0,0,0,0,0,0,-1.486677,-1.666601,-0.146807,1.493351,1.788826,2.494783,0
308,"World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer01.mdx",0,0,0,0,0,0,0,0,0,0,-1.119437,-0.003763,-0.370077,1.054112,0.189793,0.400751,0
309,"World\Generic\Orc\Passive Doodads\SignPosts\orcsignpostpointer03.mdx",0,0,0,0,0,0,0,0,0,0,-0.118933,-0.379584,-0.451705,1.806807,0.379584,0.451705,0
310,"World\SkillActivated\TradeskillNodes\copper_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.245681,-2.504081,-3.833308,1.292182,2.058547,2.726723,0
311,"World\SkillActivated\TradeskillNodes\gold_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.245681,-2.504081,-2.950320,1.292183,2.058547,3.609710,0
312,"World\SkillActivated\TradeskillNodes\Iron_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.633224,-2.531554,-2.369443,1.652903,2.501107,3.169285,0
313,"World\SkillActivated\TradeskillNodes\mithril_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.400965,-2.504081,-2.950320,1.421701,2.058547,3.701021,0
314,"World\SkillActivated\TradeskillNodes\TrueSilver_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.245681,-2.504081,-2.950320,1.336878,2.058547,3.609710,0
315,"World\SkillActivated\TradeskillNodes\tin_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.245681,-2.504081,-2.950320,1.292183,2.058547,3.609710,0
316,"World\KhazModan\Badlands\PassiveDoodads\Rune\PentagramDirtBadlands.mdx",0,0,0,0,0,0,0,0,0,0,1.000000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,0
317,"World\Generic\Dwarf\Passive Doodads\Tools\Toolbox01.mdx",0,0,0,0,0,0,0,0,0,0,-0.526222,-0.368403,-0.142295,0.511746,0.367433,0.600518,0
318,"World\Generic\Dwarf\Passive Doodads\Tools\Lunchbox01.mdx",0,0,0,0,0,0,0,0,0,0,-0.414254,-0.286782,-0.046046,0.432075,0.269635,0.771953,0
319,"World\Generic\Human\Passive Doodads\BeerKegs\BeerKeg02.mdx",0,0,0,0,0,0,0,0,0,0,-0.667048,-0.619626,0.010506,0.686857,0.647854,1.277985,0
320,"World\SkillActivated\TradeskillNodes\Bush_Crownroyal01.mdx",0,0,0,0,0,0,0,0,0,0,-1.949588,-2.371274,-0.686912,2.349546,2.569800,2.743718,0
321,"World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs01.mdx",0,0,0,0,0,0,0,0,0,0,-0.617071,-0.666720,-0.038402,0.373842,0.455037,0.422349,0
322,"World\Generic\QuilBoar\Passive Doodads\LeanTos\RazorFen Leanto03.mdx",0,0,0,0,0,0,0,0,0,0,-2.050477,-2.630518,-0.159113,2.423602,3.003768,4.706070,0
323,"World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack02.mdx",0,0,0,0,0,0,0,0,0,0,-0.438871,-0.405771,-0.019773,0.438871,0.603428,1.202903,0
324,"World\Azeroth\BurningSteppes\PassiveDoodads\Bonfire\OrcBonFireOff.mdx",0,0,0,0,0,0,0,0,0,0,-2.130687,-2.142804,-0.298551,1.630160,1.834896,5.421711,0
325,"World\Goober\G_Torch01.mdx",0,0,4694,0,0,0,0,0,0,0,-0.089260,-0.086775,-0.046917,0.098380,0.091682,2.162575,0
327,"World\Goober\G_JewelRed.mdx",0,0,0,0,4815,0,4815,0,0,0,-0.265399,-0.968961,-0.406936,0.257064,0.967168,1.597746,0
328,"World\Azeroth\BurningSteppes\PassiveDoodads\WarlockShrine\WarlockShrine.mdx",0,0,0,0,0,0,0,0,0,0,-1.647918,-1.435285,-0.038520,1.389136,1.610215,2.031554,0
329,"World\Kalimdor\Felwood\PassiveDoodads\FelwoodMushrooms\FelwoodMushroomAnim.mdx",0,0,0,0,0,0,0,0,0,0,-1.127944,-1.916306,-0.115361,1.369209,1.664820,2.328092,0
330,"World\Goober\G_FlyingMachine.mdx",0,0,0,0,4789,0,0,0,0,0,-2.716491,-2.947799,-0.098564,2.153722,3.028668,3.735702,0
331,"WORLD\GENERIC\ORC\PASSIVE DOODADS\TABLECOOKER\ORCTABLECOOKER01FIRE.MDX",0,0,3347,0,0,0,0,0,0,0,-1.489593,-1.489353,0.001860,1.490978,1.491219,1.290300,0
332,"World\Goober\G_Watermelon.mdx",0,0,0,0,0,0,0,0,0,0,-0.674432,-0.894271,-0.210769,1.455157,0.714185,1.159428,0
333,"World\Goober\G_MineCar.mdx",0,0,0,0,0,0,0,0,0,0,-1.023755,-0.758072,-0.289007,1.026245,0.754108,1.288435,0
334,"World\Goober\G_Barrel.mdx",0,4777,0,0,0,0,0,0,0,0,-0.428987,-0.495326,0.000312,0.428957,0.495343,0.993231,0
335,"World\Goober\G_Crate01.mdx",0,4783,0,0,4784,0,0,0,0,0,-0.625431,-0.661702,0.000941,0.617540,0.684345,1.042136,0
336,"World\Goober\G_Crate02.mdx",0,4783,0,0,0,0,0,0,0,0,-0.498044,-0.660150,0.001318,0.527809,0.668411,0.608249,0
338,"World\Goober\G_BookTrapArm.mdx",0,0,0,0,0,0,4756,0,0,0,-0.301394,-0.176307,-0.001446,0.341079,0.195647,0.195695,0
339,"World\Goober\G_ButtonBigRed.mdx",0,4779,0,0,0,0,4779,0,0,0,-0.002962,-0.339314,-0.336107,0.384882,0.338827,0.342035,0
340,"World\Goober\G_DwarvenMemorial.mdx",0,4786,0,0,0,0,0,0,0,0,-0.710447,-0.710531,0.000078,0.709905,0.713759,0.228273,0
341,"World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound01.mdx",0,0,0,0,0,0,0,0,0,0,-2.394854,0.791659,-0.176110,5.675132,7.432792,4.841739,0
342,"World\Goober\G_RuneBlue01.mdx",10838,10839,0,0,10839,0,0,0,0,0,-0.000001,-0.833333,-0.833333,0.744321,0.833333,0.833333,0
343,"World\Goober\G_RuneGroundBlue01.mdx",3432,0,0,0,10936,0,0,0,0,0,-1.579634,-1.680615,-1.044701,1.775922,1.674940,0.012115,0
344,"World\Goober\G_Fissure.mdx",0,0,0,0,0,0,4787,4788,0,0,-2.590837,-2.620666,0.009101,2.630765,2.600935,1.695304,0
345,"World\Goober\G_AlchemySet01.mdx",3242,0,3243,0,0,0,0,0,0,0,-0.410538,-0.666171,0.000000,0.356229,0.680303,1.266231,0
346,"World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound04.mdx",0,0,0,0,0,0,0,0,0,0,-2.055559,-3.132314,-2.838213,2.619847,2.433749,5.530291,0
347,"World\Generic\Human\Passive Doodads\Crates\CrateGrain01.mdx",0,0,0,0,0,0,0,0,0,0,-0.625425,-0.661950,0.000936,0.617536,0.661950,0.793317,0
348,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\STOVES\POTBELLYSTOVE.MDX",0,0,0,0,0,0,0,0,0,0,-1.034311,-0.490614,-0.039312,0.402724,0.580231,3.737806,0
349,"WORLD\GENERIC\ORC\PASSIVE DOODADS\FIREPITS\SMALLFIREPIT01.MDL",0,0,0,0,0,0,0,0,0,0,-1.210769,-1.073890,-0.322828,1.075829,1.271308,1.659773,0
350,"WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\MEDIUMBRAZIER01.MDL",0,0,0,0,0,0,0,0,0,0,-1.073493,-1.032492,-0.102061,1.066727,1.107728,3.476847,0
351,"WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\SMALLBRAZIER01.MDL",0,0,0,0,0,0,0,0,0,0,-0.992551,-1.199026,-0.149116,1.198019,1.282642,2.236956,0
352,"World\Azeroth\Duskwood\PassiveDoodads\CoffinLid\CoffinLid.mdx",0,0,0,0,0,0,0,0,0,0,-1.395748,-0.534113,0.624568,1.395833,0.554946,0.794460,0
353,"World\Generic\Human\Passive Doodads\ValveSteam\DeadMineValveSteam02.mdx",0,0,0,0,0,0,3381,0,0,0,0.004318,-0.297558,-0.007239,0.493151,0.297558,0.508147,0
354,"World\Generic\Human\Passive Doodads\ValveSteam\DeadMineValveSteam01.mdx",0,0,0,0,0,0,3381,0,0,0,0.004318,-0.297558,-0.007239,0.493151,0.297558,0.518021,0
355,"WORLD\SKILLACTIVATED\TRADESKILLENABLERS\BLACKSMITHFORGE.MDX",0,0,0,0,0,0,0,0,0,0,-7.460904,-6.594494,2.392556,1.615336,6.583564,3.903405,0
356,"World\Generic\Goblin\PassiveDoodads\ControlPanel\GoblinControlPanel.mdx",0,0,0,0,0,0,0,0,0,0,-0.481371,-0.740447,-0.001840,0.798280,0.855380,2.165402,0
357,"World\SkillActivated\TradeskillNodes\Bush_Gravemoss01.mdx",0,0,0,0,0,0,0,0,0,0,-0.647133,-0.711013,-0.160272,1.029190,1.175513,0.639194,0
358,"World\SkillActivated\TradeskillNodes\Bush_Bruiseweed01.mdx",0,0,0,0,0,0,0,0,0,0,-1.105972,-1.105972,-0.418288,1.105972,1.105972,3.082392,0
359,"World\SkillActivated\TradeskillNodes\Bush_Mushroom03.mdx",0,0,0,0,0,0,0,0,0,0,-2.961396,-1.425478,-0.111161,0.072101,1.491575,2.242221,0
360,"WORLD\KALIMDOR\MULGORE\PASSIVEDOODADS\THUNDERBLUFFELEVATOR\ELEVATORCAR.MDX",0,0,0,0,0,0,0,0,0,0,-4.853711,-5.078333,-2.652301,4.760584,4.804233,12.441985,0
361,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush02\DuskwoodThornBush02.mdx",0,0,0,0,0,0,0,0,0,0,-1.130308,-8.427484,-0.040722,9.698305,1.071269,1.576707,0
362,"World\Generic\NightElf\Passive Doodads\SteppingStones\SteppingStone01.mdx",0,0,0,0,0,0,0,0,0,0,-0.727082,-0.949613,-0.144454,0.768914,1.080334,0.576507,0
363,"World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleShort.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044,-0.976453,-0.000244,0.992909,0.985502,1.570354,0
364,"World\Generic\Human\Passive Doodads\SpiderEggsSack\SpiderEggSack04.mdx",0,0,0,0,0,0,0,0,0,0,-0.988649,-0.613356,-0.110293,0.827556,0.625544,1.508770,0
365,"World\Kalimdor\Barrens\PassiveDoodads\LampPosts\BarrensLampPost01.mdx",0,0,0,0,0,0,3347,0,0,0,-1.284200,-1.239111,-0.126767,1.346830,1.271251,1.499964,0
366,"World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazierStreetLamp.mdx",0,0,0,0,0,0,0,0,0,0,-1.469111,-1.469111,0.000000,1.469111,1.469111,1.649617,0
367,"World\Generic\PassiveDoodads\Fruits\Fruit_Banana.mdx",0,0,0,0,0,0,0,0,0,0,-0.139064,-0.445236,-0.009564,0.120226,0.428749,0.328439,0
368,"World\wmo\Kalimdor\Buildings\NightElfMoonWell\NightElfMoonWellOrnate.wmo",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
369,"World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowPlant02.mdx",0,0,0,0,0,0,0,0,0,0,-1.408116,-1.613608,-0.639739,1.601437,1.177366,2.189972,0
370,"World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampSorrowPlant01.mdx",0,0,0,0,0,0,0,0,0,0,-2.494804,-1.960299,-0.406463,2.144626,2.021533,3.733087,0
371,"World\SkillActivated\TradeskillNodes\Bush_Steelbloom01.mdx",0,0,0,0,0,0,0,0,0,0,-2.137738,-2.174000,-1.230389,2.287868,2.254932,3.127468,0
372,"World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs02.mdx",0,0,0,0,0,0,0,0,0,0,-0.010274,-0.354622,-0.057183,0.487760,0.108082,0.360032,0
373,"WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\MEDIUMBRAZIERNOOMNI01.MDX",0,0,0,0,0,0,0,0,0,0,-1.073493,-1.190706,-0.102061,1.066727,1.169308,3.498212,0
374,"WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\TALLBRAZIERNOOMNI01.MDX",0,0,0,0,0,0,0,0,0,0,-1.445608,-1.460128,-0.272850,1.446097,1.431440,3.160733,0
375,"WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\SMALLBRAZIERNOOMNI01.MDX",0,0,0,0,0,0,0,0,0,0,-0.992551,-1.199026,-0.149116,1.198019,1.328773,2.331964,0
377,"World\Generic\Human\Passive Doodads\PlanterBoxes\StormwindWindowPlanterEmpty.mdx",0,0,0,0,0,0,0,0,0,0,-0.062371,-2.811951,-0.784729,1.956648,2.811951,0.784729,0
378,"World\Goober\G_EggSpider.mdx",0,4785,0,0,0,0,4785,0,0,0,-0.988649,-0.613356,-0.110452,0.827556,0.625544,1.508770,0
379,"World\Generic\Dwarf\Passive Doodads\Museum\Fossil01.mdx",0,0,0,0,0,0,0,0,0,0,-1.696783,-1.340123,-0.945497,1.385049,1.344842,0.801548,0
380,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\CHAIRS\GENERALCHAIRLOEND01.MDL",0,0,0,0,0,0,0,0,0,0,-0.998546,-0.553206,-0.006989,0.178930,0.553206,1.327819,0
381,"World\Generic\PassiveDoodads\Fruits\FruitBowl_Mixed.mdx",0,0,0,0,0,0,0,0,0,0,-0.759947,-0.799792,0.000000,0.764964,0.803643,0.872943,0
382,"World\Kalimdor\Kalidar\PassiveDoodads\KalidarRoots\KalidarRoots04.mdx",0,0,0,0,0,0,0,0,0,0,-1.198447,-1.116157,-0.243046,1.855423,1.575616,3.870749,0
383,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\BENCHES\STORMWINDBENCH01.MDL",0,0,0,0,0,0,0,0,0,0,-0.998760,-1.504275,-0.058354,0.066488,1.504275,0.499718,0
384,"World\SkillActivated\TradeskillNodes\Incendicite_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.245681,-2.504081,-2.950320,1.019299,2.058547,3.609710,0
385,"World\SkillActivated\TradeskillNodes\Bush_Mushroom02.mdx",0,0,0,0,0,0,0,0,0,0,-1.636405,-1.445099,-0.577679,1.397093,1.471955,1.775703,0
386,"World\Generic\NightElf\Passive Doodads\SignPosts\NightElfSignPostPointer01.mdx",0,0,0,0,0,0,0,0,0,0,-0.199042,0.385043,3.066219,0.199043,2.115834,3.622426,0
387,"World\Generic\Human\Passive Doodads\Books\BookMedium04.mdx",0,0,0,0,0,0,0,0,0,0,-0.113822,-0.233243,0.018434,0.098408,0.214442,0.622282,0
